player,team,matches,format,runs,balls_x,fours,sixes,outs,average,strike_rate,boundary_runs,boundary_percent,balls_per_boundary_x,balls_y,runs_conceded,wickets,dot_balls,fours_conceded,sixes_conceded,overs,economy,bowling_average,bowling_strike_rate,dot_ball_percent,boundary_runs_conceded,boundary_percent_conceded,balls_per_boundary_y,role,batting_score,bowling_score,overall_score
MVT Fernando,Sri Lanka,1,T20I,2.0,2.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,0.0,12.0,16.0,0.0,5.0,2.0,0.0,2.0,8.0,0.0,0.0,41.67,8.0,50.0,6.0,Utility,40.8,18.334000000000003,59.134
KOA Powell,West Indies,1,T20I,12.0,14.0,1.0,0.0,1.0,12.0,85.71,4.0,33.33,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,45.75,50.0,95.75
HH Dippenaar,South Africa,1,T20I,1.0,5.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,8.4,50.0,58.4
A Karn,Nepal,1,T20I,4.0,7.0,0.0,0.0,1.0,4.0,57.14,0.0,0.0,0.0,24.0,31.0,1.0,5.0,2.0,1.0,4.0,7.75,31.0,24.0,20.83,14.0,45.16,8.0,Utility,24.456000000000003,15.815999999999999,40.272000000000006
P Negi,India,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,1.0,8.0,1.0,0.0,3.0,5.33,16.0,18.0,44.44,4.0,25.0,18.0,Utility,0.0,32.638,32.638
VS Wategaonkar,Oman,1,T20I,14.0,14.0,1.0,0.0,1.0,14.0,100.0,4.0,28.57,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,51.314,50.0,101.314
Te Senglong,Cambodia,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
KDC Clarke,New Zealand,1,T20I,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,40.0,1.0,8.0,2.0,3.0,4.0,10.0,40.0,24.0,33.33,26.0,65.0,4.8,Utility,0.0,7.066000000000001,7.066000000000001
Z Motara,West Indies,1,T20I,3.0,4.0,0.0,0.0,1.0,3.0,75.0,0.0,0.0,0.0,6.0,13.0,0.0,2.0,3.0,0.0,1.0,13.0,0.0,0.0,33.33,12.0,92.31,2.0,Utility,31.2,6.666,37.866
Mustafa Atmaca,Turkey,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,1.0,2.0,0.0,2.0,1.0,14.0,14.0,6.0,33.33,12.0,85.71,3.0,Utility,0.0,7.066000000000001,7.066000000000001
Gaurav Maithani,Malta,1,T20I,7.0,7.0,1.0,0.0,1.0,7.0,100.0,4.0,57.14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,54.227999999999994,50.0,104.228
Shayan Khan,Estonia,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,1.0,2.0,2.0,0.0,2.2,9.55,21.0,13.0,15.38,8.0,38.1,6.5,Utility,0.0,5.725999999999997,5.725999999999997
RJ Ranpura,Oman,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,1.0,6.0,3.0,0.0,2.0,7.5,15.0,12.0,50.0,12.0,80.0,4.0,Utility,0.0,22.9,22.9
Amjad Gul,United Arab Emirates,1,T20I,24.0,22.0,3.0,1.0,1.0,24.0,109.09,18.0,75.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,68.236,50.0,118.236
AT Chuvale,Mozambique,1,T20I,3.0,8.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,15.0,50.0,65.0
CT Bancroft,Australia,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
RP Arnold,Sri Lanka,1,T20I,7.0,8.0,0.0,0.0,1.0,7.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,37.8,50.0,87.8
AM McCarthy,West Indies,1,T20I,5.0,8.0,0.0,0.0,1.0,5.0,62.5,0.0,0.0,0.0,12.0,12.0,0.0,4.0,1.0,0.0,2.0,6.0,0.0,0.0,33.33,4.0,33.33,12.0,Utility,27.0,26.666,53.666
V Permaul,West Indies,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,1.0,1.0,0.0,0.8,10.0,0.0,0.0,20.0,4.0,50.0,5.0,Utility,0.0,4.0,4.0
Abu Jayed,Bangladesh,1,T20I,2.0,3.0,0.0,0.0,1.0,2.0,66.67,0.0,0.0,0.0,27.0,46.0,1.0,7.0,7.0,1.0,4.5,10.22,46.0,27.0,25.93,34.0,73.91,3.38,Utility,27.468000000000004,5.586,33.054
Hafiz Qaleem,United Arab Emirates,1,T20I,2.0,4.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,20.8,50.0,70.8
GJ McCarter,Ireland,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,0.0,3.0,4.0,0.0,3.0,10.0,0.0,0.0,16.67,16.0,53.33,4.5,Utility,0.0,3.3340000000000005,3.3340000000000005
DK Butler,West Indies,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,0.0,8.0,4.0,0.0,3.2,7.19,0.0,0.0,42.11,16.0,69.57,4.75,Utility,0.0,22.471999999999998,22.471999999999998
IDR Bradshaw,West Indies,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,9.0,1.0,1.0,4.2,5.95,0.0,0.0,36.0,10.0,40.0,12.5,Utility,0.0,27.45,27.45
J Anderson,Ireland,1,T20I,3.0,5.0,0.0,0.0,1.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,25.2,50.0,75.2
RI Ahmed,Netherlands,1,T20I,13.0,16.0,0.0,0.0,1.0,13.0,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,37.7,50.0,87.7
Nauman Anwar,Pakistan,1,T20I,18.0,10.0,2.0,1.0,1.0,18.0,180.0,14.0,77.78,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,94.756,50.0,144.756
D Ganga,West Indies,1,T20I,26.0,31.0,3.0,1.0,1.0,26.0,83.87,18.0,69.23,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,57.794000000000004,50.0,107.79400000000001
M Zondeki,South Africa,1,T20I,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,1.0,5.0,2.0,3.0,3.5,12.0,42.0,21.0,23.81,26.0,61.9,4.2,Utility,0.0,5.162,5.162
AS Hundal,Canada,1,T20I,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
P Dhanuka,Singapore,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
S Rana,Seychelles,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.0,5.0,3.0,0.0,2.0,10.5,0.0,0.0,41.67,12.0,57.14,4.0,Utility,0.0,8.334000000000001,8.334000000000001
KMC Bandara,Sri Lanka,1,T20I,2.0,4.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,6.0,11.0,0.0,1.0,2.0,0.0,1.0,11.0,0.0,0.0,16.67,8.0,72.73,3.0,Utility,20.0,3.3340000000000005,23.334
S Aravind,India,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,44.0,1.0,4.0,4.0,2.0,3.7,11.89,44.0,22.0,18.18,28.0,63.64,3.67,Utility,0.0,4.0360000000000005,4.0360000000000005
L Louwrens,Namibia,1,T20I,17.0,16.0,1.0,1.0,0.0,0.0,106.25,10.0,58.82,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,54.264,50.0,104.26400000000001
TNM Soleh,Indonesia,1,T20I,9.0,24.0,0.0,0.0,1.0,9.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,18.6,50.0,68.6
T Pullman,Jersey,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,1.0,7.0,3.0,0.0,3.5,7.43,26.0,21.0,33.33,12.0,46.15,7.0,Utility,0.0,19.916000000000004,19.916000000000004
MR Montfort,Canada,1,T20I,1.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,21.0,27.0,1.0,6.0,2.0,1.0,3.5,7.71,27.0,21.0,28.57,14.0,51.85,7.0,Utility,20.0,17.564,37.564
C Simmonds,Guernsey,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
YK Abovat,Panama,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
Abdul Makda,Panama,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
Safvan Patel,Panama,1,T20I,9.0,13.0,0.0,0.0,1.0,9.0,69.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,31.292000000000005,50.0,81.292
TM Anker,Cook Islands,1,T20I,1.0,7.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,5.716,50.0,55.716
YK Rai,United Arab Emirates,1,T20I,34.0,27.0,1.0,2.0,1.0,34.0,125.93,16.0,47.06,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,73.38400000000001,50.0,123.38400000000001
K Tari,Vanuatu,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,1.0,12.0,2.0,0.0,4.0,6.75,27.0,24.0,50.0,8.0,29.63,12.0,Utility,0.0,26.65,26.65
Tayyeb Javed,Timor-Leste,1,T20I,8.0,6.0,2.0,0.0,1.0,8.0,133.33,8.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,76.53200000000001,50.0,126.53200000000001
Sukhdeep Singh,Kenya,1,T20I,13.0,16.0,1.0,0.0,1.0,13.0,81.25,4.0,30.77,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,43.854,50.0,93.854
AR Menon,Singapore,1,T20I,2.0,5.0,0.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,6.0,12.0,0.0,1.0,2.0,0.0,1.0,12.0,0.0,0.0,16.67,8.0,66.67,3.0,Utility,16.8,3.3340000000000005,20.134
N Mourikis,Greece,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
NP Mayavo,Zimbabwe,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
TF van Woerkom,Ireland,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,2.0,0.0,1.0,1.2,8.33,0.0,0.0,28.57,6.0,60.0,7.0,Utility,0.0,14.064,14.064
MS Panesar,England,1,T20I,1.0,2.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,24.0,40.0,2.0,7.0,1.0,3.0,4.0,10.0,20.0,12.0,29.17,22.0,55.0,6.0,Utility,20.4,6.634,27.034
PA Nixon,England,1,T20I,31.0,23.0,2.0,1.0,0.0,0.0,134.78,14.0,45.16,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,62.944,50.0,112.944
Muhaddis Muhaddis,Indonesia,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
Aswad Khan,Bulgaria,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,2.0,1.0,1.0,1.3,10.77,0.0,0.0,25.0,10.0,71.43,4.0,Utility,0.0,5.0,5.0
S Sheelan,Indonesia,1,T20I,28.0,28.0,3.0,0.0,1.0,28.0,100.0,12.0,42.86,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,59.772000000000006,50.0,109.772
NH Naureen,Spain,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,1.0,10.0,1.0,4.0,3.0,10.67,32.0,18.0,55.56,28.0,87.5,3.6,Utility,0.0,11.512000000000002,11.512000000000002
Ihsanullah,Pakistan,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,0.0,7.0,3.0,1.0,4.5,8.89,0.0,0.0,25.93,18.0,45.0,6.75,Utility,0.0,10.735999999999997,10.735999999999997
Ehsan Adil,United States of America,1,T20I,1.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,21.0,39.0,0.0,4.0,6.0,0.0,3.5,11.14,0.0,0.0,19.05,24.0,61.54,3.5,Utility,20.0,3.8100000000000005,23.810000000000002
Soochan Park,South Korea,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
T Henderson,South Africa,1,T20I,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,0.0,12.0,4.0,1.0,4.0,7.75,0.0,0.0,50.0,22.0,70.97,4.8,Utility,0.0,21.25,21.25
D Mongia,India,1,T20I,38.0,45.0,4.0,1.0,1.0,38.0,84.44,22.0,57.89,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,60.55400000000001,50.0,110.554
SR Tendulkar,India,1,T20I,10.0,13.0,2.0,0.0,1.0,10.0,76.92,8.0,80.0,6.5,15.0,13.0,1.0,7.0,1.0,0.0,2.5,5.2,13.0,15.0,46.67,4.0,30.77,15.0,Utility,50.768,33.734,84.50200000000001
S Delai,Fiji,1,T20I,16.0,36.0,3.0,0.0,1.0,16.0,44.44,12.0,75.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,39.176,50.0,89.176
Mukhtiar Singh,Spain,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
Oliver Rowe,Argentina,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,8.0,0.0,0.0,2.3,3.04,0.0,0.0,57.14,0.0,0.0,0.0,Utility,0.0,46.227999999999994,46.227999999999994
Ignacio Lisboa,Chile,1,T20I,2.0,6.0,0.0,0.0,1.0,2.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,14.132000000000001,50.0,64.132
Benjamin Constanzo,Chile,1,T20I,1.0,8.0,0.0,0.0,1.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,5.4,50.0,55.4
A Valthapa,United Arab Emirates,1,T20I,5.0,12.0,1.0,0.0,1.0,5.0,41.67,4.0,80.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,34.668000000000006,50.0,84.668
J Dickinson,Scotland,1,T20I,15.0,15.0,1.0,0.0,1.0,15.0,100.0,4.0,26.67,15.0,24.0,23.0,1.0,6.0,0.0,0.0,4.0,5.75,23.0,24.0,25.0,0.0,0.0,0.0,Utility,51.334,26.65,77.98400000000001
J Mikulic,Slovenia,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
HS Bedi,Serbia,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0,2.0,3.0,0.0,2.0,9.5,0.0,0.0,16.67,12.0,63.16,4.0,Utility,0.0,5.8340000000000005,5.8340000000000005
NJA Smith,Philippines,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
Gershon Yusuf,Nigeria,1,T20I,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
Sunil,Cayman Islands,1,T20I,8.0,9.0,1.0,0.0,0.0,0.0,88.89,4.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,45.556000000000004,50.0,95.55600000000001
Mihir Patel,Canada,1,T20I,2.0,2.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,40.8,50.0,90.8
Mukesh Singh,Mexico,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
A Bulow,Denmark,1,T20I,11.0,13.0,0.0,1.0,1.0,11.0,84.62,6.0,54.55,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,49.158,50.0,99.158
Saif Ullah Malik,Malaysia,1,T20I,2.0,3.0,0.0,0.0,1.0,2.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,27.468000000000004,50.0,77.468
SAR Hashimi,Brazil,1,T20I,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
LN Saishiv,Oman,1,T20I,31.0,33.0,1.0,2.0,1.0,31.0,93.94,16.0,51.61,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,60.298,50.0,110.298
ACL Richards,West Indies,1,T20I,10.0,17.0,1.0,0.0,1.0,10.0,58.82,4.0,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,35.528000000000006,50.0,85.528
Sufyan Yousaf,Oman,1,T20I,2.0,4.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,20.8,50.0,70.8
Hwanhee Lee,South Korea,1,T20I,3.0,6.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,6.0,6.0,2.0,3.0,1.0,0.0,1.0,6.0,3.0,3.0,50.0,4.0,66.67,6.0,Utility,20.0,30.8,50.8
Ahmadschah Ahmadzai,Germany,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,2.0,4.0,0.0,3.0,2.0,12.0,12.0,6.0,33.33,18.0,75.0,4.0,Utility,0.0,7.466,7.466
Husnain Kabeer,Germany,1,T20I,5.0,6.0,0.0,0.0,1.0,5.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,35.332,50.0,85.332
H Virdee,Luxembourg,1,T20I,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.0,26.0,1.0,4.0,2.0,2.0,2.0,13.0,26.0,12.0,33.33,20.0,76.92,3.0,Utility,40.0,7.066000000000001,47.066
G Miller,Cook Islands,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
Hashir Hussain,Norway,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,4.0,40.0,6.0,Utility,0.0,0.0,0.0
JF Bangura,Sierra Leone,1,T20I,4.0,11.0,0.0,0.0,1.0,4.0,36.36,0.0,0.0,0.0,7.0,12.0,0.0,3.0,1.0,1.0,1.2,10.0,0.0,0.0,42.86,10.0,83.33,3.5,Utility,16.144000000000002,8.572000000000001,24.716
Jack Inglis,Chile,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
RSK Samson,Vanuatu,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,2.0,6.0,1.0,1.0,2.0,7.0,7.0,6.0,50.0,10.0,71.43,6.0,Utility,0.0,25.8,25.8
Nelson Jesus Navarrete Aburto,Chile,1,T20I,1.0,8.0,0.0,0.0,1.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,5.4,50.0,55.4
Adnan Mufti,United Arab Emirates,1,T20I,7.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,40.0,50.0,90.0
L Sreekumar,United Arab Emirates,1,T20I,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
C Gwilliam-Lopez,Spain,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1.0,8.0,1.0,1.0,3.2,5.94,19.0,19.0,42.11,10.0,52.63,9.5,Utility,0.0,29.121999999999996,29.121999999999996
DR Brown,Scotland,1,T20I,1.0,5.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,27.0,45.0,0.0,4.0,5.0,1.0,4.5,10.0,0.0,0.0,14.81,26.0,57.78,4.5,Utility,8.4,2.962,11.362
Saran Maliwan,Thailand,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,1.0,13.0,2.0,1.0,4.2,6.43,27.0,25.0,52.0,14.0,51.85,8.33,Utility,0.0,28.65,28.65
D Bau,Papua New Guinea,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
T Caruana,Gibraltar,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
IS Munir,Uganda,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
J Giyanani,United Arab Emirates,1,T20I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,35.0,0.0,9.0,0.0,3.0,4.5,7.78,0.0,0.0,33.33,18.0,51.43,9.0,Utility,0.0,17.766,17.766
Nurudeen Ibrahim,Ghana,1,T20I,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,0.0,50.0,50.0
